R,G,B
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,70,2
91,70,2
92,71,3
91,70,2
91,71,0
90,70,0
90,70,0
89,69,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
93,73,2
92,72,1
91,71,0
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
91,71,0
90,70,0
90,70,0
91,71,0
91,71,0
90,70,0
91,71,0
92,72,1
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
92,72,1
92,72,1
90,70,0
90,70,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
93,71,0
93,71,0
93,71,0
93,71,0
91,71,0
91,71,0
91,71,0
91,71,0
89,71,0
89,71,0
89,71,0
89,71,0
89,71,0
90,72,1
90,72,1
90,72,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
90,73,0
90,73,0
89,72,0
89,72,0
89,72,0
89,72,0
90,73,0
90,73,0
90,73,0
89,72,0
89,72,0
89,72,0
90,73,0
90,73,0
90,73,0
89,72,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,71,0
92,72,1
92,72,1
92,72,1
83,66,0
83,66,0
83,66,0
83,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
87,68,1
88,69,2
87,68,1
86,67,0
86,67,0
87,68,1
87,68,1
88,69,2
88,69,2
88,69,2
88,69,2
88,69,2
88,69,2
88,69,1
88,69,1
91,70,2
92,71,3
93,72,4
93,72,4
92,71,3
92,71,3
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
91,70,2
91,69,3
90,68,2
90,68,2
91,69,3
92,71,3
91,70,2
91,70,2
91,70,2
90,69,1
90,69,1
89,68,0
89,68,0
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
89,68,0
89,68,0
89,68,0
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
92,71,3
92,71,3
91,70,2
91,70,2
90,70,0
90,70,0
89,69,0
89,69,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
92,72,1
91,71,0
90,70,0
92,72,1
91,71,0
90,70,0
91,71,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
91,72,0
91,72,0
93,71,0
93,71,0
93,71,0
93,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
93,74,1
93,74,1
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
90,71,0
90,71,0
91,72,0
92,73,0
92,72,1
91,71,0
83,66,0
83,66,0
83,66,0
83,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
87,68,1
87,68,1
86,67,0
86,67,0
86,67,0
87,68,1
87,68,1
88,69,2
88,69,2
88,69,2
88,69,2
88,69,2
88,69,2
88,69,1
88,69,1
91,70,2
92,71,3
93,72,4
93,72,4
92,71,3
91,70,2
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
91,70,2
90,68,2
90,68,2
90,68,2
90,68,2
91,70,2
91,70,2
91,70,2
90,69,1
90,69,1
89,68,0
89,68,0
89,68,0
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
89,68,0
89,68,0
89,68,0
90,69,1
91,70,2
90,69,1
89,68,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,71,3
92,71,3
91,70,2
91,70,2
90,70,0
89,69,0
89,69,0
89,69,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
92,72,1
92,72,1
91,71,0
92,72,1
92,72,1
90,70,0
90,70,0
92,73,0
91,72,0
91,72,0
92,73,0
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,70,0
93,71,0
93,71,0
94,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
93,74,1
92,73,0
90,71,0
90,71,0
91,72,0
92,73,0
92,72,1
92,72,1
85,66,0
85,66,0
83,66,0
83,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,65,0
85,65,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
84,65,0
86,67,0
86,67,0
87,68,1
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
87,68,1
88,69,2
88,69,2
89,70,3
89,70,3
88,69,2
88,69,1
88,69,1
91,70,2
92,71,3
93,72,4
92,71,3
91,70,2
90,69,1
90,70,0
91,71,0
91,70,2
92,71,3
93,72,4
91,70,2
90,69,1
91,70,2
91,70,2
92,71,3
91,70,2
92,71,3
91,70,2
91,70,2
90,68,2
90,68,2
90,68,2
90,68,2
91,70,2
91,70,2
91,70,2
91,70,2
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
89,68,0
89,68,0
89,68,0
90,69,1
91,70,2
90,69,1
89,68,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,70,2
91,70,2
91,70,2
90,69,1
90,70,0
90,70,0
89,69,0
89,69,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
92,72,1
92,72,1
91,71,0
92,72,1
92,72,1
90,70,0
90,70,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
92,73,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
93,74,1
92,73,0
90,71,0
90,71,0
91,72,0
92,73,0
92,73,0
92,73,0
85,66,0
85,66,0
83,66,0
83,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,65,0
85,65,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
87,68,1
87,68,1
88,69,2
89,70,3
89,70,3
89,70,3
88,69,1
88,69,1
91,70,2
91,70,2
92,71,3
92,71,3
91,70,2
91,70,2
90,70,0
91,71,0
91,70,2
92,71,3
93,72,4
91,70,2
90,69,1
91,70,2
92,71,3
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
90,68,2
90,68,2
90,68,2
90,68,2
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
89,68,0
89,68,0
89,68,0
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,69,1
90,69,1
91,70,2
91,70,2
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
91,71,0
92,72,1
92,72,1
91,71,0
90,70,0
90,70,0
92,72,1
91,71,0
91,71,0
92,72,1
92,72,1
90,70,0
91,71,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
92,73,0
92,73,0
92,73,0
93,74,1
92,73,0
92,73,0
92,73,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
91,72,0
90,71,0
91,72,0
92,73,0
92,73,0
92,73,0
85,66,0
85,66,0
85,66,0
85,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,65,0
85,65,0
86,67,0
85,66,0
85,66,0
84,65,0
84,65,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
85,66,0
86,67,0
87,68,1
87,68,1
87,68,1
87,68,1
87,68,1
88,69,2
88,69,2
89,70,3
89,70,3
89,70,2
89,70,2
91,70,2
91,70,2
92,71,3
92,71,3
91,71,0
91,71,0
91,71,0
91,71,0
91,70,2
93,72,4
93,72,4
92,71,3
91,70,2
92,71,3
92,71,3
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
90,68,2
90,68,2
90,68,2
90,68,2
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,69,1
90,69,1
91,70,2
91,70,2
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
90,70,0
90,70,0
92,72,1
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
92,72,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
92,73,0
93,74,1
93,74,1
92,73,0
91,72,0
92,73,0
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
94,72,0
94,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
85,66,0
85,66,0
85,66,0
85,66,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
83,65,0
85,65,0
85,65,0
85,66,0
85,66,0
84,65,0
84,65,0
84,65,0
84,65,0
85,66,0
86,67,0
86,67,0
86,67,0
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
86,67,0
87,68,1
87,68,1
88,69,2
87,68,1
87,68,1
87,68,1
88,69,2
88,69,2
89,70,3
89,70,3
89,70,2
89,70,2
91,70,2
91,70,2
91,70,2
92,71,3
92,72,1
92,72,1
92,72,1
92,72,1
91,70,2
93,72,4
94,73,5
92,71,3
92,71,3
93,72,4
93,72,4
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
90,68,2
90,68,2
90,68,2
91,70,2
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,69,1
90,69,1
91,70,2
92,71,3
92,72,1
91,71,0
90,70,0
89,69,0
90,70,0
90,70,0
91,71,0
91,71,0
90,70,0
90,70,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
90,70,0
90,70,0
92,72,1
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
93,74,1
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
93,74,1
93,74,1
92,73,0
91,72,0
92,73,0
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
85,66,0
85,66,0
84,65,0
84,65,0
84,65,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
87,68,1
86,67,0
86,67,0
87,68,1
87,68,1
87,68,0
87,68,0
87,68,0
88,69,1
90,69,1
91,70,2
91,70,2
92,71,3
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
90,69,1
90,69,1
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
91,71,0
92,72,1
92,72,1
91,70,2
91,70,2
90,69,1
90,69,1
89,68,0
90,69,1
91,70,2
91,70,2
91,71,0
90,70,0
90,70,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
92,73,0
92,73,0
91,72,0
90,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,71,0
91,71,0
91,71,0
92,72,1
89,71,0
89,71,0
89,71,0
89,71,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
93,74,1
92,73,0
92,73,0
92,73,0
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
89,72,0
90,73,0
90,73,0
90,73,0
90,73,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
92,73,0
92,73,0
91,72,0
92,73,0
91,74,1
91,74,1
90,73,0
89,72,0
90,73,0
91,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
91,72,0
91,72,0
91,71,0
92,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
84,65,0
84,65,0
85,66,0
85,66,0
86,67,0
86,67,0
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
87,68,1
86,67,0
86,67,0
87,68,1
87,68,1
88,69,1
88,69,1
88,69,1
88,69,1
90,69,1
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
91,70,2
91,70,2
90,69,1
90,69,1
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
91,71,0
91,71,0
91,71,0
91,70,2
90,69,1
90,69,1
90,69,1
90,69,1
91,70,2
92,71,3
92,71,3
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
92,72,1
93,74,1
93,74,1
92,73,0
92,73,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
91,71,0
91,71,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,72,1
92,72,1
91,71,0
91,71,0
89,71,0
89,71,0
89,71,0
89,71,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
93,74,1
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
90,73,0
90,73,0
90,73,0
90,73,0
90,73,0
89,72,0
91,72,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
92,73,0
92,73,0
91,72,0
92,73,0
90,73,0
90,73,0
89,72,0
89,72,0
89,72,0
90,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
92,73,0
91,72,0
91,72,0
92,72,1
92,72,1
92,72,1
92,72,1
92,72,1
92,72,1
91,71,0
91,71,0
90,70,0
91,71,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
85,66,0
86,67,0
86,67,0
87,68,1
87,68,1
87,68,1
86,67,0
86,67,0
86,67,0
87,68,1
88,69,2
88,69,1
88,69,1
88,69,1
88,69,1
90,69,1
90,69,1
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
92,71,3
91,70,2
91,70,2
90,69,1
90,69,1
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
91,70,2
92,72,1
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
90,70,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
90,70,0
91,71,0
91,71,0
91,71,0
90,70,0
90,70,0
90,69,1
90,69,1
90,69,1
91,70,2
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
93,74,1
93,74,1
92,73,0
91,72,0
90,70,0
90,70,0
91,71,0
91,71,0
92,72,1
92,72,1
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
91,71,0
92,72,1
92,72,1
92,72,1
92,73,0
92,73,0
92,73,0
